post_id,candidato,tema,polarizacion_consenso,umap_x,umap_y
1ov9fj7,jara,seguridad,0.25,0.565384,3.74763
1p1ecyt,jara,campana_electoral,0.2,6.1468663,4.9536085
1p6k7mh,jara,economia,0.65,2.7403045,7.3393307
1ple47a,jara,campana_electoral,0.54,5.431161,-0.9378244
1ogy8dt,jara,identidad,1.0,2.701061,2.8904536
1nvbhp9,jara,campana_electoral,0.6,1.6564685,0.063163884
1odgz5s,jara,identidad,0.6,-5.3898315,0.20906296
1ple47a,jara,democracia,0.45,-1.90925,0.37193352
1oyvvcz,jara,seguridad,0.2,5.329539,1.9249617
1pmv2ft,jara,identidad,0.55,2.5973299,3.7476404
1ov4fyd,jara,identidad,0.4,-0.25771457,-2.4740713
1n1vwsb,jara,democracia,0.1,-1.8671979,3.6095288
1oeob9k,jara,identidad,0.25,-0.7795423,3.4747117
1paks8s,jara,identidad,0.45,-2.1592877,-2.545735
1okogou,jara,campana_electoral,0.36,6.6005244,-1.7513503
1p5274h,jara,economia,0.55,-0.024006393,0.64921117
1pk1f27,jara,identidad,0.6,0.6515159,-0.37284493
1nmb978,jara,moral,0.44,-2.4014215,-0.19073059
1p4oaxo,jara,democracia,0.55,2.6773405,-6.840145
1pbymni,jara,democracia,0.45,1.2406532,3.3859377
1ozigiw,jara,religion_valvores,0.6,0.2131556,5.132276
1msu45r,jara,economia,0.25,2.888034,-6.3729115
1p40o7a,jara,economia,0.48,2.0535948,4.0491734
1mu654b,jara,campana_electoral,0.55,-4.6455846,5.0351143
1p1yvgk,jara,economia,0.55,-1.6318827,0.94187653
1ow01qu,jara,campana_electoral,0.35,-5.2010746,0.5579831
1p1yvgk,jara,democracia,0.2,1.2805226,5.274011
1p0farg,jara,economia,0.5,2.6062012,7.1963987
1n9zzd4,jara,campana_electoral,0.15,-4.5692754,5.0621037
1pipeam,jara,moral,0.65,3.261596,0.46724263
1od6frl,jara,democracia,0.25,-1.1118549,3.6377773
1onpj7s,jara,democracia,0.35,-3.4936905,-1.3192769
1p6hxii,jara,campana_electoral,0.25,5.6142726,-1.0659591
1oz4n1h,jara,economia,0.5,-2.1954846,3.6745481
1oq06v9,jara,campana_electoral,0.5,-4.8805795,5.0666137
1odgz5s,jara,religion_valvores,0.25,1.3439974,4.4597664
1p85nwp,jara,migracion,0.3,-2.975425,3.4947448
1odgz5s,jara,democracia,0.55,-7.046774,6.564805
1naacpd,jara,identidad,0.6,3.686578,-0.3078092
1pd5qyw,jara,democracia,0.25,6.3355618,-4.1657705
1owju60,jara,seguridad,0.15,-1.2572584,5.7326636
1p0941e,jara,democracia,0.45,6.6275554,1.3136243
1mj977z,jara,campana_electoral,0.66,-0.33305463,2.1200597
1mpjse5,jara,democracia,0.55,2.2218626,5.2559576
1oz39qo,jara,democracia,0.1,3.47114,0.16892725
1nfh58c,jara,economia,0.3,0.7629981,5.5066185
1ntzhmt,jara,campana_electoral,0.2,0.028585432,6.8053756
1px42s9,jara,democracia,0.5,0.090281196,-4.6669044
1ngvuav,jara,democracia,0.1,5.6734257,-3.9027605
1ozokrg,jara,moral,0.3,-2.347841,-2.4237764
1oz0161,jara,campana_electoral,0.35,5.468089,-0.42273834
1pegdde,jara,seguridad,0.6,2.1069827,1.6914302
1pmqnl6,jara,democracia,0.5,-0.5573323,1.5777794
1p85ydr,jara,democracia,0.45,-2.2333426,2.9381697
1ov4fyd,jara,democracia,0.3,2.1426752,-7.8747015
1p2wsmz,jara,democracia,0.33,-1.1711828,-1.9796524
1ple47a,jara,democracia,0.675,-6.5727596,2.207645
1okogou,jara,democracia,0.1,-2.2185407,11.698532
1mjcenm,jara,religion_valvores,0.6,-0.6352194,3.4165404
1ple47a,jara,economia,0.25,-1.6233366,-0.29748338
1odgz5s,jara,identidad,0.65,0.64978117,-0.38476247
1p77147,jara,democracia,0.25,-1.6708987,0.73856765
1nzk2rr,jara,campana_electoral,0.35,3.4257834,0.3846035
1p9wvk3,jara,seguridad,1.0,3.485705,-6.1978397
1p85mlh,jara,democracia,0.15,0.16009381,-5.7132316
1mj42es,jara,identidad,0.3,-0.54398954,1.5563343
1p16rvs,jara,identidad,0.35,0.67458695,1.775702
1p2bewp,jara,democracia,0.55,-0.5062302,1.0095791
1nyy3zn,jara,identidad,0.6,0.46914637,-2.1902518
1p77rvw,jara,democracia,0.3,2.759264,-6.2178555
1mokdp5,jara,democracia,0.45,2.6047287,3.974185
1piowld,jara,economia,0.15,2.6417491,7.329895
1p0bkyw,jara,democracia,0.35,-1.792631,11.688312
1pjooqb,jara,medios_fakenews,0.6,0.7588145,3.2464414
1pa4iw4,jara,identidad,0.5,0.6419433,-0.22287573
1ov4fyd,jara,identidad,0.55,6.188034,0.07094083
1q5yd93,jara,economia,0.35,-2.1126478,3.5101025
1nqcjl6,jara,democracia,0.45,-1.4740707,3.272583
1pme9ym,jara,democracia,0.55,5.9393044,0.43235356
1pmqgzi,jara,campana_electoral,0.25,-4.316845,5.3229756
1nfnskw,jara,democracia,0.5,-0.56886345,-1.5944756
1nh65q8,jara,democracia,0.4,2.1005352,0.7706964
1p9wvk3,jara,campana_electoral,0.4,-3.8842812,1.2649956
1p5274h,jara,democracia,0.5,-2.0184758,2.6864092
1plpo81,jara,democracia,0.65,2.7800548,-6.22112
1pjfpqj,jara,economia,0.3,-1.20286,5.7526007
1pd37do,jara,economia,0.42,-0.09793707,5.566769
1peepy6,jara,identidad,0.4,-0.07893122,4.002913
1pmsfqi,jara,pinochet_ddhh,0.6,3.5348542,-2.763687
1ple47a,jara,campana_electoral,0.25,-4.245171,2.1863368
1owo9pd,jara,democracia,0.2,2.2285051,-6.89628
1o9law4,jara,pinochet_ddhh,0.4,0.73547983,4.016143
1pd883o,jara,seguridad,0.25,1.0565381,2.8860335
1oyzj1t,jara,campana_electoral,0.1,2.1272674,-7.9012966
1pm2vps,jara,campana_electoral,0.2,-4.2034698,2.1613488
1oz0161,jara,democracia,0.35,-0.19445239,5.7339053
1pffwt1,jara,campana_electoral,0.25,-4.907196,2.3001184
1nn4743,jara,campana_electoral,0.65,-4.276585,2.173726
1potxmm,jara,campana_electoral,0.25,3.254671,-2.49704
1pt1ss3,jara,identidad,0.45,-1.874495,0.446978
1n2stww,jara,seguridad,0.55,-0.55728483,1.4713987
1p3085m,jara,identidad,0.35,-1.9601971,0.38460377
1od9th6,jara,economia,0.5,0.6556963,-0.40638453
1p40o7a,jara,campana_electoral,0.6,2.1950605,-0.7306852
1ngvuav,jara,campana_electoral,0.4,-2.2532306,-0.30808303
1p1e4vp,jara,venezuela_latam,0.5,-2.0850523,-1.8526536
1pd37do,jara,economia,0.6,-0.5899433,3.4680467
1owo9pd,jara,democracia,0.2,-2.2150521,2.9732957
1ohvmko,jara,identidad,0.3,1.3532783,3.4548073
1oe99ds,jara,campana_electoral,0.15,-5.975657,0.5807102
1ozkdbs,jara,economia,0.2,3.0564444,-2.1141186
1muyjix,jara,campana_electoral,0.45,-0.0085757505,6.750203
1oeob9k,jara,campana_electoral,0.3625,-4.161084,-0.8892445
1nm083d,jara,campana_electoral,0.5,3.463687,-2.0456407
1ouhnak,jara,identidad,0.4,0.6155398,-2.171698
1pirq5c,jara,campana_electoral,0.55,1.4276751,5.4793515
1p8jgq5,jara,democracia,0.15,-3.398312,1.6708397
1oukjej,jara,democracia,0.63,3.5276828,-6.354967
1muyjix,jara,campana_electoral,0.8775,5.7437367,-1.1835614
1n9rzdj,jara,moral,0.7,-1.4065646,1.9529778
1pxs2ko,jara,seguridad,0.45,3.6548295,-2.0457149
1p7f3zy,jara,campana_electoral,0.7,5.716184,-1.5285236
1ptso35,jara,democracia,0.6,-4.108189,5.0172853
1mok7a5,jara,medios_fakenews,0.65,-2.4973917,4.6077614
1oe99ds,jara,identidad,0.4,2.4784987,3.909929
1mmz32q,jara,democracia,0.15,-0.28056878,1.2588023
1mta82s,jara,moral,0.715,13.6821,3.2986104
1p2mtyk,jara,campana_electoral,0.9425,3.154785,0.42652223
1n5ebdc,jara,democracia,0.2,-4.4087305,0.99098116
1n2stww,jara,seguridad,0.25,2.2154841,5.199156
1pe2hi2,jara,economia,0.45,3.1882112,2.3470292
1p1bqc4,jara,campana_electoral,0.5,-2.011552,11.785723
1n86rp7,jara,identidad,0.55,2.0314019,0.9615726
1pd883o,jara,seguridad,0.35,3.5154343,3.9444032
1po4b8a,jara,economia,0.25,-4.2396092,5.3257527
1ov4fyd,jara,campana_electoral,1.0,5.7907906,-1.2728833
1p8jgq5,jara,democracia,0.2,-6.8973694,6.15484
1n9c554,jara,pinochet_ddhh,0.6975,3.1995764,-2.600599
1p0mq6y,jara,democracia,0.35,0.011260077,4.5702877
1onfd3t,jara,campana_electoral,0.45,3.1213362,2.2969103
1p2pkho,jara,migracion,0.2,-0.22656764,2.8140504
1p77147,jara,identidad,0.55,-0.06411282,0.3822777
1oz4n1h,jara,seguridad,0.6,6.1705084,0.9676424
1on1vq8,jara,economia,0.5,3.3123112,2.3015852
1pka6wa,jara,democracia,0.45,13.590736,3.2976873
1p1b8wf,jara,identidad,0.4,2.8388405,-2.2222273
1pf3am1,jara,identidad,0.2,3.2169409,0.49707508
1oy31qu,jara,medios_fakenews,0.4,-0.50701594,3.8904042
1n4zoba,jara,campana_electoral,0.25,-6.1112614,3.901528
1pe2hi2,jara,democracia,0.3,0.7345114,-5.0843964
1p77147,jara,medios_fakenews,0.4,2.5849035,3.9614332
1ndyalk,jara,campana_electoral,0.4,3.091705,5.099276
1mwqjes,jara,democracia,0.5,4.49515,0.4945918
1o0acgm,jara,democracia,0.15,-7.3409004,6.7781544
1ngubsu,jara,identidad,0.65,-1.4675363,-2.6339614
1q0gc5f,jara,democracia,0.2,-5.795159,10.696267
1q7fscq,jara,democracia,0.3,-3.312203,-1.0166487
1n87t00,jara,moral,0.2,-2.4826043,5.6334743
1ozegku,jara,democracia,0.6,0.39877385,-4.0083385
1oz031c,jara,moral,0.345,-0.75127405,2.9849176
1oz2z5x,jara,medios_fakenews,0.6,2.5199718,4.144051
1o4w0pp,jara,identidad,0.4,-6.010583,1.2113963
1ozwzeh,jara,seguridad,0.45,-1.8403223,11.910537
1okh47m,jara,campana_electoral,0.2,-6.9636884,3.660899
1pgj05n,jara,identidad,0.15,0.107774556,-1.5459937
1ob5wvt,jara,campana_electoral,0.5,-0.918179,5.1773596
1pbwuh8,jara,democracia,0.6,2.15004,-7.880362
1nvqcrx,jara,campana_electoral,0.2,3.4540436,-1.8459673
1pl2mzo,jara,identidad,0.55,-2.2846365,-2.5659993
1ok3c5h,jara,identidad,0.66,-2.6686666,-2.9002051
1p1sty2,jara,campana_electoral,0.4,2.4687302,2.8599324
1pa4iw4,jara,democracia,0.6,-0.9262512,3.4048805
1ndyalk,jara,democracia,0.35,6.318262,-4.3667574
1ogy8dt,jara,democracia,0.3,-7.1247168,6.592616
1p0bkyw,jara,identidad,0.6,2.7529542,2.9658508
1n6qj2d,jara,democracia,0.35,-1.4305025,3.0320992
1pmtbe7,jara,campana_electoral,0.65,-4.159641,-0.7046236
1odgz5s,jara,seguridad,0.9425,0.044052634,6.694277
1pekudr,jara,economia,0.4,2.7545168,7.356331
1ot9qed,jara,democracia,0.35,2.3235662,-7.5722036
1pmvvii,jara,religion_valvores,0.8525,3.6199949,2.1976757
1oukjej,jara,identidad,0.25,-2.043577,12.080329
1of0h1j,jara,identidad,0.55,-0.97858787,-1.0975916
1ozoom7,jara,campana_electoral,0.2,5.48333,-0.8212473
1p17x3u,jara,identidad,0.5,-6.4953303,3.883604
1pip7qp,jara,venezuela_latam,0.25,-0.68694514,1.7117404
1otehz4,jara,democracia,0.6,0.88502574,-0.2466201
1ozenm6,jara,democracia,0.4,-1.4296964,3.01927
1ov4fyd,jara,seguridad,0.66,2.2259433,2.8840284
1oz031c,jara,identidad,0.24,6.522726,-1.8223279
1otehz4,jara,economia,0.1,-1.7491177,11.430048
1p1huxa,jara,medios_fakenews,0.2,-2.4986355,4.616761
1p51ed0,jara,identidad,0.2,0.19678824,1.6008838
1p89unk,jara,democracia,0.25,6.121979,-3.9057393
1nqcjl6,jara,moral,0.65,-4.6773868,5.4611454
1pd37do,jara,campana_electoral,0.35,-5.763285,0.833348
1mmz32q,jara,religion_valvores,0.6,1.7056233,4.7447243
1pe3efp,jara,pinochet_ddhh,0.25,3.6622126,-2.0299563
1oyzrkp,jara,campana_electoral,0.45,-3.2032056,-0.6247116
1ptu68g,jara,identidad,0.5,-0.24563327,0.5076995
1mylz39,jara,venezuela_latam,0.15,-0.6091264,1.5610017
1ndjaz6,jara,campana_electoral,0.45,-4.6433043,5.452258
1nf40n6,jara,democracia,0.15,3.257554,-2.5590374
1mj83pc,jara,identidad,0.3,-5.7163205,1.0676275
1nlig6v,jara,campana_electoral,0.1,-4.2645507,2.4781573
1otehz4,jara,campana_electoral,0.675,-4.3907495,5.1077714
1pd37do,jara,campana_electoral,0.5,-4.6159263,5.031226
1p1a1ig,jara,campana_electoral,0.4,-0.035163935,6.7185006
1mwqjes,jara,democracia,0.5,-1.5859987,3.406464
1n1pqg2,jara,campana_electoral,0.3,-5.7143726,0.8316688
1ok2i5j,jara,democracia,0.3,-0.6572633,5.204429
1pjdjo2,jara,democracia,0.55,6.4275327,1.0013168
1p6dnap,jara,seguridad,0.4,-0.4950847,1.5428619
1p3ur6x,jara,economia,0.35,0.31253162,4.7691445
1oifjt6,jara,economia,0.2,-0.3097998,-1.8365895
1pe2hi2,jara,democracia,0.5,6.754865,-4.121081
1oefmrg,jara,campana_electoral,0.4,-2.974606,-0.7519247
1nmwbtz,jara,seguridad,0.2,-1.6699373,0.92174613
1ple47a,jara,democracia,0.35,2.2694068,4.1412797
1p0a1ns,jara,economia,0.45,0.7127376,-0.62324935
1pk1f27,jara,democracia,0.5,2.2079442,1.2909117
1ot9qed,jara,campana_electoral,0.45,5.68544,-1.056485
1odgz5s,jara,identidad,0.6,0.74735695,-0.5838319
1o99z84,jara,campana_electoral,0.3,5.379363,-1.111751
1mxdsg9,jara,economia,0.4,0.6583879,5.478335
1nst6n8,jara,democracia,0.55,-0.37352112,1.1367874
1p0bkyw,jara,democracia,0.35,-1.2888582,5.352478
1nclw6k,jara,identidad,0.5,6.533446,1.3590534
1oyzr2e,jara,democracia,0.3,0.11943651,-5.1360803
1ov4fyd,jara,moral,0.45,3.4424293,2.6212997
1oyj8ac,jara,identidad,0.45,-6.856996,3.7319684
1nw5fi7,jara,identidad,0.35,-3.2456822,-0.3510413
1n8hzqe,jara,democracia,0.15,6.2498655,-4.1897483
1oz4bv6,jara,identidad,0.25,-0.4235267,-0.8229713
1oruhql,jara,democracia,0.3,3.348665,-6.5017695
1p6hxii,jara,economia,0.5,2.7702475,7.379209
1npwcc6,jara,venezuela_latam,0.55,2.3790202,3.6806445
1p24kla,jara,democracia,0.15,2.1236787,-7.903777
1n9rzdj,jara,campana_electoral,0.55,-2.4511137,5.566359
1pe2hi2,jara,campana_electoral,0.4725,-4.570953,4.937296
1p62nrq,jara,democracia,0.15,6.22068,1.0515996
1nz62zd,jara,democracia,0.65,-1.425486,3.022089
1pn912r,jara,campana_electoral,0.4,2.4872272,0.025443574
1oucscd,jara,economia,0.3,0.5902443,4.957545
1plvvs9,jara,economia,0.35,-4.3311324,2.4659362
1n9gm4a,jara,medios_fakenews,0.25,-2.564345,5.7963047
1p75kib,jara,democracia,0.3,-5.1254907,7.2997866
1nc7fmf,jara,venezuela_latam,0.3,-3.025404,3.5378044
1o48t6c,jara,campana_electoral,0.5,13.641477,3.323153
1p0a1ns,jara,democracia,0.55,-3.085133,0.10022215
1pk1f27,jara,identidad,0.2,2.821199,1.1602345
1p74xh9,jara,democracia,0.45,-5.454896,0.635819
1ple47a,jara,seguridad,0.435,-2.487443,2.344159
1og8zlh,jara,democracia,0.55,-1.045024,3.7446086
1ple47a,jara,religion_valvores,0.4,3.2307022,0.6437796
1n1pqg2,jara,identidad,0.81,-0.06444516,2.6764493
1p4yf44,jara,democracia,0.45,6.130187,-4.293798
1n2on36,jara,democracia,0.66,2.3522332,-0.7466773
1oxbq0o,jara,pinochet_ddhh,0.5,0.0031552303,0.5259977
1p5l32u,jara,seguridad,0.6,3.3450062,-1.8851815
1p0iu04,jara,moral,0.65,13.668437,3.3664699
1p1724m,jara,democracia,0.2,-6.000235,1.236692
1p16rvs,jara,identidad,0.45,1.1102896,6.0053225
1pqoux5,jara,identidad,0.45,0.104074515,0.37766114
1pe2hi2,jara,democracia,0.1,3.376192,-7.182146
1peepy6,jara,identidad,0.2,0.9251501,-0.45290726
1pipv9f,jara,economia,0.5,-1.6844658,11.756382
1ozllak,jara,democracia,0.15,-3.7537818,1.1912956
1mwtuwj,jara,democracia,0.2,6.296094,-4.1840353
1o52not,jara,identidad,0.55,0.7130722,-0.46925816
1ozokrg,jara,identidad,0.25,-0.3856833,4.396813
1ngubsu,jara,campana_electoral,0.5,-3.9743843,-1.1230206
1oxbq0o,jara,democracia,0.48,-0.7560735,0.7380389
1ogy8dt,jara,campana_electoral,0.54,5.0628076,-0.60007584
1phnnc7,jara,economia,0.25,-1.7616988,0.5958645
1p8jgq5,jara,campana_electoral,0.15,4.5446177,0.7288486
1piqask,jara,seguridad,0.3,-1.6265088,0.6883325
1mmz32q,jara,identidad,0.2,-0.19380866,-2.5110855
1p0cnhl,jara,pinochet_ddhh,0.25,-0.5663944,1.1860007
1osk09l,jara,identidad,0.5,-1.936135,-2.524799
1oz4n1h,jara,campana_electoral,0.42,5.791464,-1.128289
1n4zoba,jara,religion_valvores,0.6,1.4264594,6.064376
1pinrt7,jara,democracia,0.35,6.289321,-4.147273
1pk511u,jara,democracia,0.25,2.6328113,-6.096701
1p7d91f,jara,democracia,0.25,7.1666737,-3.7240539
1p0v8aw,jara,democracia,0.87,-4.780714,4.615276
1ppg588,jara,identidad,0.55,0.631891,-0.44801012
1pe2hi2,jara,democracia,0.28,5.6058707,-3.8703637
1plq0tr,jara,identidad,0.25,-0.72505563,-2.1098719
1p2hq90,jara,campana_electoral,0.93,5.4630756,-0.9447778
1ple47a,jara,democracia,0.55,-2.2690997,0.94130033
1oz11oi,jara,campana_electoral,0.18,2.4281812,-1.1402285
1nue3ik,jara,democracia,0.3,-4.30577,2.440901
1p2mtyk,jara,seguridad,0.65,1.2891967,5.8616147
1mj42es,jara,campana_electoral,0.3,-2.2246957,0.9792009
1o5j8zp,jara,economia,0.3,-0.43235183,2.7959437
1oy9dry,jara,economia,0.5,1.9031566,1.8869234
1orc05t,jara,seguridad,0.36,3.7267826,-0.32608527
1owgqg6,jara,economia,0.15,2.5759344,4.009512
1nx0tqn,jara,democracia,0.15,-7.098018,6.601775
1pf3am1,jara,democracia,0.35,0.065808915,-1.1076558
1oz2m6o,jara,economia,0.25,-0.018454842,4.0348086
1nvirx5,jara,campana_electoral,0.45,-3.0450742,-0.6704148
1nyy3zn,jara,democracia,0.65,1.6169889,5.376193
1n87vfw,jara,pinochet_ddhh,0.45,2.96967,-2.5059824
1ogy8dt,jara,campana_electoral,0.3,1.4432502,6.119837
1oxbq0o,jara,democracia,0.4,-0.21957551,-2.6278405
1p4yf44,jara,democracia,0.58,6.343798,-4.02542
1mmz32q,jara,identidad,0.55,-3.655138,0.9874243
1odgz5s,jara,democracia,0.5,5.8567977,0.8594214
1pazggb,jara,democracia,0.45,-5.795375,10.693794
1on1vq8,jara,economia,0.4,1.3081623,4.399044
1oipg6x,jara,democracia,0.4,0.4483686,-4.577229
1oz2z5x,jara,democracia,0.25,-2.0711641,-2.3709743
1p4yiav,jara,democracia,0.45,0.20906433,-4.5753245
1o86rj7,jara,identidad,0.6,-0.87065244,0.88638437
1n8sxn0,jara,democracia,0.15,-4.623551,0.87414443
1p236nl,jara,democracia,0.4,0.09958864,1.2282379
1nrmqow,jara,democracia,0.3,13.597201,3.302539
1ot2eqj,jara,seguridad,0.6,-3.0119522,1.8415653
1mmz32q,jara,campana_electoral,0.54,-6.4554796,2.490567
1pi93hd,jara,campana_electoral,0.35,1.4693898,6.0430365
1p16rvs,jara,identidad,0.45,-0.9295599,-1.893171
1pmefzj,jara,identidad,0.55,0.028161654,0.38519412
1oyzrkp,jara,identidad,0.35,-4.0090528,2.3540585
1ounvw3,jara,democracia,0.2,6.6645427,1.3515515
1n8aose,jara,venezuela_latam,0.45,0.8471907,3.974067
1p3jxsy,jara,identidad,0.5,0.51240194,-2.1995282
1p8vx9e,jara,seguridad,0.1,-5.7939677,10.694838
1odgz5s,jara,identidad,0.3,-0.84797305,-1.8886107
1p685ly,jara,democracia,0.1,2.664316,-5.1221547
1owju60,jara,seguridad,0.3,2.5808399,4.033229
1p4yiav,jara,campana_electoral,0.25,-1.2917298,0.12113974
1mokdp5,jara,democracia,0.4,-2.4640863,4.595251
1ple47a,jara,economia,0.35,1.209134,5.077412
1oz2m6o,jara,economia,0.45,0.564415,5.3617787
1ne2c1u,jara,economia,0.2,-2.803108,2.1267939
1oz2z5x,jara,identidad,0.7,1.2569859,3.2141464
1odgz5s,jara,campana_electoral,0.6,-3.7525065,1.3683126
1ooa6ak,jara,medios_fakenews,0.45,-2.2251077,2.898105
1oz4ve4,jara,identidad,0.42,2.6049683,0.027529303
1p685ly,jara,democracia,0.45,2.60692,-5.8006787
1oyqspo,jara,democracia,0.6,6.054766,4.8590927
1p3c43g,jara,campana_electoral,0.5,1.9639156,1.1069434
1njn98a,jara,democracia,0.35,-2.0184684,11.903639
1odgz5s,jara,campana_electoral,0.65,1.03519,-1.5838082
1p1exmr,jara,democracia,0.3,-1.2077409,1.8989185
1oukjej,jara,identidad,0.55,0.5741392,-2.2512894
1nzrsps,jara,campana_electoral,0.35,2.57516,-5.6958847
1p4u7x5,jara,democracia,0.3,2.3464527,-0.94590205
1pcs8u4,jara,identidad,0.35,0.69330555,-0.45409253
1owjum3,jara,economia,0.65,2.12846,-7.916127
1ozgr7d,jara,identidad,0.75,0.4828481,2.4942825
1pd7oce,jara,seguridad,0.4,0.018303074,4.3710713
1p83ikt,jara,religion_valvores,0.15,2.7667437,5.5467486
1odgz5s,jara,campana_electoral,0.7,-0.17586139,1.0565623
1ple47a,jara,economia,0.15,3.4661899,2.226711
1pmrn1l,jara,identidad,0.2,0.37429222,-1.975677
1pd883o,jara,campana_electoral,0.3,-4.4750767,5.100294
1piy6kx,jara,moral,0.3,0.11608721,4.2117167
1nma05w,jara,identidad,0.55,-3.4322343,1.6326406
1mz17xp,jara,democracia,0.5,-4.729615,4.5889697
1p0iu04,jara,identidad,0.5,3.4077568,1.9960979
1oxbq0o,jara,identidad,0.25,0.2408123,-1.838436
1oyzr2e,jara,campana_electoral,0.15,-6.773962,3.7891543
1pd3b5x,jara,economia,0.45,0.2856771,4.7670217
1ov4fyd,jara,democracia,0.15,2.2559743,-6.667871
1o29kf8,jara,democracia,0.4,-0.31050575,0.92696524
1oz2z5x,jara,campana_electoral,0.2,6.2345123,-0.09159549
1o52not,jara,democracia,0.3,2.2044194,-6.211508
1pofbk7,jara,seguridad,0.4,-1.1693295,5.824059
1ozwzeh,jara,campana_electoral,0.55,-6.5535016,2.1872132
1oz2z5x,jara,identidad,0.25,-2.2995243,-2.6038969
1mj42es,jara,identidad,0.55,-0.56085885,-2.349552
1ple47a,jara,campana_electoral,0.42,1.928903,-0.4620394
1p1724m,jara,economia,0.25,2.6891782,7.387268
1oruhql,jara,seguridad,0.6,-2.523984,-0.5350026
1nt1wy6,jara,democracia,0.15,2.0462403,-8.056506
1pao7mq,jara,democracia,0.5,3.676132,2.1490242
1oy7b4o,jara,identidad,0.55,-0.25647953,0.77836096
1p1qt6h,jara,economia,0.55,2.832183,7.157201
1ndknr3,jara,campana_electoral,0.35,-3.8298624,1.301337
1p7d91f,jara,pinochet_ddhh,0.5075,0.112547114,2.9038672
1ndyalk,jara,democracia,0.2,6.345086,1.128149
1oz2m6o,jara,economia,0.5,2.7633634,7.2933364
1p0j0ol,jara,campana_electoral,0.35,6.144073,4.9533057
1ov943h,jara,campana_electoral,0.8775,5.6108975,-1.1735858
1nxziz9,jara,seguridad,0.6,0.26111662,4.632213
1p8jgq5,jara,economia,0.3,0.23364645,4.696453
1p0iu04,jara,identidad,0.3,-0.21645883,4.166924
1oxbq0o,jara,campana_electoral,0.25,3.5205536,-6.2984266
1p9wvk3,jara,democracia,0.55,1.0124819,-5.305271
1p2lgv9,jara,moral,1.0,1.2729023,5.244533
1p7d91f,jara,democracia,0.405,2.6400645,-5.151397
1ov9fj7,jara,identidad,0.1,1.2707381,6.014779
1pnzkb9,jara,identidad,0.6,0.508585,2.5952506
1p1huxa,jara,identidad,0.8775,4.1922207,-0.6587049
1okzbzp,jara,identidad,0.65,0.73303956,-0.44950777
1n6qj2d,jara,identidad,0.2,0.5238246,2.5747159
1ogy8dt,jara,democracia,0.2,-1.6310507,-0.32733265
1p0vozh,jara,democracia,0.25,0.40029895,0.18729605
1nei1ws,jara,democracia,0.1,-3.025273,3.4854808
1p1yvgk,jara,moral,0.4,3.4805064,1.7484856
1p3w2nq,jara,identidad,0.45,0.6112793,-0.34880364
1pirpul,jara,moral,0.4,-0.43225688,4.1120796
1p8jgq5,jara,campana_electoral,0.3,3.6093483,1.4763741
1pijcbm,jara,democracia,0.2,-0.020005709,-4.611099
1on1vq8,jara,moral,0.385,4.8406143,-0.23036441
1mj42es,jara,moral,0.3,-5.8237367,0.91499585
1p51ed0,jara,seguridad,0.55,-1.5695742,0.81140643
1nfz7gz,jara,campana_electoral,0.25,-3.8271987,1.2901278
1pmsfqi,jara,identidad,0.1725,0.7057352,-0.11939915
1ngv835,jara,democracia,0.6,3.204467,1.59093
1ptu68g,jara,democracia,0.45,-1.1721778,-0.56551003
1p16fsy,jara,economia,0.3,3.2877626,2.3484588
1o1inb5,jara,moral,0.25,0.084070586,0.44042665
1ndx29y,jara,democracia,0.55,6.347573,-4.041721
1oxbq0o,jara,pinochet_ddhh,0.4,3.0646458,-2.2706697
1op9gc7,jara,campana_electoral,0.2,5.58138,-1.1433467
1p51ed0,jara,economia,0.7,2.5543215,7.3330536
1p89unk,jara,democracia,0.1,-6.0758743,6.6941714
1oubrpb,jara,democracia,0.6,7.1556344,-3.7289534
1o1akrz,jara,democracia,0.45,3.746364,-5.1318593
1oxmuxv,jara,democracia,0.4,0.3839467,-4.8285556
1p1yvgk,jara,campana_electoral,0.4,-0.9674037,0.6199539
1pf3am1,jara,campana_electoral,0.35,-0.0026989535,4.0994415
1nngi64,jara,identidad,0.1,-1.9880124,11.899332
1pmrn1l,jara,identidad,0.3,1.2777156,0.62073565
1oq06v9,jara,campana_electoral,0.1,-3.7958994,1.1474183
1nc7fmf,jara,venezuela_latam,0.4725,-1.3106277,5.613769
1odgz5s,jara,democracia,0.45,6.385407,0.9999357
1nno6ng,jara,identidad,0.5,0.1569559,-1.2527333
1ovdohr,jara,democracia,0.45,2.332552,-6.4744115
1pk1f27,jara,migracion,0.69,-0.19051541,0.71511084
1oz2z5x,jara,campana_electoral,0.4,3.6049376,0.62338626
1mx5ylf,jara,seguridad,0.435,3.4509108,-1.9817715
1p78tm1,jara,democracia,0.3,-2.9677808,3.4782937
1od9th6,jara,democracia,0.66,2.3401139,-0.779408
1nfz7gz,jara,democracia,0.35,-1.1368585,1.8096682
1nvz4e8,jara,democracia,0.6,-0.98107624,1.0086429
1mtgscm,jara,campana_electoral,0.25,-6.5657296,2.1978517
1oysbv9,jara,democracia,0.5,1.9956433,3.2359872
1mj20hj,jara,economia,0.4,-0.43898395,4.6358404
1ol1maf,jara,campana_electoral,0.35,0.8976951,-1.8778142
1op6wty,jara,economia,0.55,0.24885656,4.7544055
1ne6i91,jara,campana_electoral,0.45,4.6131186,13.022322
1pmfsyw,jara,democracia,0.6,2.39962,3.7201378
